row_id,prompt_used_for_clip,step,image_path,clip_cosine,clip_score_0_100,aesthetic_score,dreamsim_dist_vs_step0,dreamsim_sim_vs_step0,dreamsim_dist_vs_prev_step,dreamsim_sim_vs_prev_step
6,Change the image to represent dance in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_dance_general_1.png,0.29638671875,29.638671875,5.54753303527832,0.0961882472038269,0.9038117527961731,0.0961882472038269,0.9038117527961731
6,Change the image to represent dance in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_dance_general_2.png,0.297607421875,29.7607421875,5.542160987854004,0.10741257667541504,0.892587423324585,0.010118544101715088,0.9898814558982849
6,Change the image to represent dance in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_dance_general_3.png,0.296875,29.6875,5.552577972412109,0.1274111270904541,0.8725888729095459,0.008579432964324951,0.991420567035675
6,Change the image to represent dance in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_dance_general_4.png,0.29931640625,29.931640625,5.573183059692383,0.15476703643798828,0.8452329635620117,0.007599472999572754,0.9924005270004272
6,Change the image to represent dance in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_dance_general_5.png,0.30029296875,30.029296875,5.561314105987549,0.17975115776062012,0.8202488422393799,0.006225526332855225,0.9937744736671448
7,Change the image to represent modern dance in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_dance_modern.png,0.283935546875,28.3935546875,5.509785175323486,0.0,1.0,,
7,Change the image to represent modern dance in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_dance_modern_1.png,0.27880859375,27.880859375,5.53883695602417,0.13843530416488647,0.8615646958351135,0.13843536376953125,0.8615646362304688
7,Change the image to represent modern dance in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_dance_modern_2.png,0.277587890625,27.7587890625,5.541244983673096,0.14656347036361694,0.8534365296363831,0.019500374794006348,0.9804996252059937
7,Change the image to represent modern dance in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_dance_modern_3.png,0.27685546875,27.685546875,5.53005838394165,0.1591605544090271,0.8408394455909729,0.009057283401489258,0.9909427165985107
7,Change the image to represent modern dance in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_dance_modern_4.png,0.276611328125,27.6611328125,5.51427698135376,0.17090243101119995,0.8290975689888,0.005178570747375488,0.9948214292526245
7,Change the image to represent modern dance in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_dance_modern_5.png,0.280517578125,28.0517578125,5.502161979675293,0.18341529369354248,0.8165847063064575,0.005078494548797607,0.9949215054512024
8,Change the image to represent traditional dance in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_dance_traditional.png,0.285400390625,28.5400390625,5.472224235534668,0.0,1.0,,
8,Change the image to represent traditional dance in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_dance_traditional_1.png,0.28173828125,28.173828125,5.431497097015381,0.03125405311584473,0.9687459468841553,0.031253933906555176,0.9687460660934448
8,Change the image to represent traditional dance in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_dance_traditional_2.png,0.287841796875,28.7841796875,5.429512023925781,0.03512054681777954,0.9648794531822205,0.0052988529205322266,0.9947011470794678
8,Change the image to represent traditional dance in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_dance_traditional_3.png,0.29150390625,29.150390625,5.466096878051758,0.042455971240997314,0.9575440287590027,0.0038968324661254883,0.9961031675338745
8,Change the image to represent traditional dance in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_dance_traditional_4.png,0.300048828125,30.0048828125,5.46468448638916,0.052622973918914795,0.9473770260810852,0.0034172534942626953,0.9965827465057373
8,Change the image to represent traditional dance in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_dance_traditional_5.png,0.30224609375,30.224609375,5.459496021270752,0.06686544418334961,0.9331345558166504,0.0034921765327453613,0.9965078234672546
9,Change the image to represent painting in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_painting_general.png,0.276611328125,27.6611328125,5.570850372314453,0.0,1.0,,
9,Change the image to represent painting in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_painting_general_1.png,0.28564453125,28.564453125,5.576304912567139,0.10391980409622192,0.8960801959037781,0.10391992330551147,0.8960800766944885
9,Change the image to represent painting in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_painting_general_2.png,0.2861328125,28.61328125,5.567280292510986,0.1062309741973877,0.8937690258026123,0.008800983428955078,0.9911990165710449
9,Change the image to represent painting in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_painting_general_3.png,0.290283203125,29.0283203125,5.542808532714844,0.11866694688796997,0.88133305311203,0.008847475051879883,0.9911525249481201
9,Change the image to represent painting in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_painting_general_4.png,0.29541015625,29.541015625,5.5590410232543945,0.1371188759803772,0.8628811240196228,0.008197307586669922,0.9918026924133301
9,Change the image to represent painting in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_painting_general_5.png,0.291015625,29.1015625,5.5560479164123535,0.15944325923919678,0.8405567407608032,0.006048738956451416,0.9939512610435486
10,Change the image to represent modern painting in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_painting_modern.png,0.259033203125,25.9033203125,5.688501358032227,0.0,1.0,,
10,Change the image to represent modern painting in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_painting_modern_1.png,0.28271484375,28.271484375,5.639283180236816,0.19512516260147095,0.804874837398529,0.19512510299682617,0.8048748970031738
10,Change the image to represent modern painting in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_painting_modern_2.png,0.276123046875,27.6123046875,5.621812343597412,0.21609658002853394,0.7839034199714661,0.008722424507141113,0.9912775754928589
10,Change the image to represent modern painting in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_painting_modern_3.png,0.274658203125,27.4658203125,5.596803188323975,0.23152387142181396,0.768476128578186,0.0049591064453125,0.9950408935546875
10,Change the image to represent modern painting in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_painting_modern_4.png,0.2705078125,27.05078125,5.565901279449463,0.24952149391174316,0.7504785060882568,0.004344582557678223,0.9956554174423218
10,Change the image to represent modern painting in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_painting_modern_5.png,0.266357421875,26.6357421875,5.549249172210693,0.26443660259246826,0.7355633974075317,0.0038431882858276367,0.9961568117141724
11,Change the image to represent traditional painting in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_painting_traditional.png,0.27294921875,27.294921875,5.669872283935547,0.0,1.0,,
11,Change the image to represent traditional painting in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_painting_traditional_1.png,0.26708984375,26.708984375,5.661468505859375,0.12334215641021729,0.8766578435897827,0.12334209680557251,0.8766579031944275
11,Change the image to represent traditional painting in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_painting_traditional_2.png,0.2744140625,27.44140625,5.630100727081299,0.12181544303894043,0.8781845569610596,0.007884502410888672,0.9921154975891113
11,Change the image to represent traditional painting in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_painting_traditional_3.png,0.28173828125,28.173828125,5.613786697387695,0.12811923027038574,0.8718807697296143,0.0053594112396240234,0.994640588760376
11,Change the image to represent traditional painting in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_painting_traditional_4.png,0.286865234375,28.6865234375,5.604379653930664,0.13575255870819092,0.8642474412918091,0.0041204094886779785,0.995879590511322
11,Change the image to represent traditional painting in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_painting_traditional_5.png,0.286865234375,28.6865234375,5.604319095611572,0.1450543999671936,0.8549456000328064,0.003152012825012207,0.9968479871749878
12,Change the image to represent sculpture in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_sculpture_general.png,0.23974609375,23.974609375,5.444974899291992,0.0,1.0,,
12,Change the image to represent sculpture in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_sculpture_general_1.png,0.2432861328125,24.32861328125,5.446777820587158,0.04254615306854248,0.9574538469314575,0.04254615306854248,0.9574538469314575
12,Change the image to represent sculpture in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_sculpture_general_2.png,0.244140625,24.4140625,5.400261402130127,0.045069217681884766,0.9549307823181152,0.0084114670753479,0.9915885329246521
12,Change the image to represent sculpture in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_sculpture_general_3.png,0.24560546875,24.560546875,5.405381202697754,0.055554091930389404,0.9444459080696106,0.0061959028244018555,0.9938040971755981
12,Change the image to represent sculpture in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_sculpture_general_4.png,0.2484130859375,24.84130859375,5.415102005004883,0.06910014152526855,0.9308998584747314,0.005218446254730225,0.9947815537452698
12,Change the image to represent sculpture in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_sculpture_general_5.png,0.246826171875,24.6826171875,5.414865493774414,0.08596193790435791,0.9140380620956421,0.0046266913414001465,0.9953733086585999
13,Change the image to represent modern sculpture in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_sculpture_modern.png,0.269775390625,26.9775390625,5.440619468688965,0.0,1.0,,
13,Change the image to represent modern sculpture in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_sculpture_modern_1.png,0.26953125,26.953125,5.4385151863098145,0.04514634609222412,0.9548536539077759,0.04514658451080322,0.9548534154891968
13,Change the image to represent modern sculpture in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_sculpture_modern_2.png,0.279541015625,27.9541015625,5.419981956481934,0.057822465896606445,0.9421775341033936,0.011907517910003662,0.9880924820899963
13,Change the image to represent modern sculpture in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_sculpture_modern_3.png,0.28955078125,28.955078125,5.405555725097656,0.09345626831054688,0.9065437316894531,0.015830636024475098,0.9841693639755249
13,Change the image to represent modern sculpture in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_sculpture_modern_4.png,0.297607421875,29.7607421875,5.395479202270508,0.1300342082977295,0.8699657917022705,0.009002208709716797,0.9909977912902832
